Marktbereich;PHG;Modeserie;PUG;Zielgruppe;Modell;Modell;Farbkarte;Farbe;FS18;FS19;FS20;FS21
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Damen;12664;Wo Astrum EVO 55+10;ROT;prunella;1;542;358;210
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Damen;12664;Wo Astrum EVO 55+10;TÜRKIS;kingfisher;0;0;0;96
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Damen;12673;Wo Skarvan 65+10;GRAU;iron;0;70;12;20
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Damen;14420;Wo Asymmetric 48+8;BLAU;eclipse;0;0;261;82
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Damen;14420;Wo Asymmetric 48+8;KHAKI;cedar wood;0;0;167;65
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;11738;Astrum 60+10 XL;SCHWARZ;black;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;11743;Asymmetric 42+8;SCHWARZ;black;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12436;Asymmetric 42+8;BLAU;fjord blue;0;234;88;2
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12436;Asymmetric 42+8;BRAUN;redwood;0;135;47;34
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12436;Asymmetric 42+8;SCHWARZ;black;0;725;210;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12437;Asymmetric 52+8;BLAU;fjord blue;0;361;74;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12437;Asymmetric 52+8;SCHWARZ;black;0;692;434;24
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12439;Brentour 45+10;BLAU;fjord blue;0;58;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12439;Brentour 45+10;GRAU;anthracite;0;77;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12441;Zerum 48+ LW;BLAU;foggy blue;0;54;63;58
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12441;Zerum 48+ LW;GRAU;iron;0;90;53;46
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12442;Zerum 58+ LW;BLAU;foggy blue;0;38;46;20
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12442;Zerum 58+ LW;GRAU;iron;0;64;42;25
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12665;Astrum EVO 60+10 M/L;KHAKI;cedar wood;1;411;262;113
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12665;Astrum EVO 60+10 M/L;SCHWARZ;black;1;659;413;254
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12666;Astrum EVO 65+10 XL;SCHWARZ;black;0;302;238;146
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12667;Astrum EVO 75+10 XL;KHAKI;cedar wood;0;140;137;95
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12667;Astrum EVO 75+10 XL;SCHWARZ;black;0;285;201;132
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12674;Skarvan 70+10 M/L;GRÜN;clover;0;42;10;33
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12674;Skarvan 70+10 M/L;SCHWARZ;black;0;63;34;31
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12675;Skarvan 75+10 XL;GRÜN;clover;0;38;27;22
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12675;Skarvan 75+10 XL;SCHWARZ;black;0;30;23;21
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;12676;Skarvan 90+20 XL;SCHWARZ;black;0;50;39;26
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14395;Brenta 44+6;KHAKI;cedar wood;0;0;0;179
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14395;Brenta 44+6;KHAKI;olive;0;0;178;13
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14395;Brenta 44+6;SCHWARZ;black;0;0;436;587
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14395;Brenta 44+6;TÜRKIS;blue sapphire;0;0;369;517
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14397;Mundo 50+To Go;KHAKI;olive;0;0;146;16
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14397;Mundo 50+To Go;SCHWARZ;black;0;0;217;21
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14398;Mundo 65+To Go;KHAKI;olive;0;0;126;10
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14398;Mundo 65+To Go;SCHWARZ;black;0;0;167;10
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14421;Asymmetric 42+8;BLAU;baltic sea;0;0;195;76
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14421;Asymmetric 42+8;KHAKI;cedar wood;0;0;160;50
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14421;Asymmetric 42+8;SCHWARZ;black;0;0;334;201
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14422;Asymmetric 52+8;KHAKI;cedar wood;0;0;188;67
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke>=50L;Unisex;14422;Asymmetric 52+8;SCHWARZ;black;0;0;427;125
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke10-14L;Unisex;14523;Mundo To Go;GRAU;iron;0;0;225;59
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11948;Tacora 18;BLAU;blueberry;2;105;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11948;Tacora 18;GRAU;boulder;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11948;Tacora 18;KHAKI;fango;0;15;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11948;Tacora 18;SCHWARZ;black;2;44;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11948;Tacora 18;TÜRKIS;hummingbird;2;138;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11950;Gomera 18;BLAU;blueberry;0;113;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11950;Gomera 18;BRAUN;coconut;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11950;Gomera 18;KHAKI;fango;0;194;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11950;Gomera 18;LILA;erica;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11950;Gomera 18;SCHWARZ;black;0;270;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;11950;Gomera 18;TÜRKIS;hummingbird;0;204;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;12978;Wo Skomer 16;BLAU;eclipse;0;595;499;11
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;12978;Wo Skomer 16;GRÜN;petroleum;0;261;24;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;12978;Wo Skomer 16;KHAKI;fango;0;0;195;287
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;12978;Wo Skomer 16;PINK;crimson red;0;432;234;46
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;12978;Wo Skomer 16;SCHWARZ;black;0;402;207;7
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;15828;Wo Skomer 16;BLAU;eclipse;0;0;0;340
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;15828;Wo Skomer 16;GRÜN;nickel green;0;0;0;241
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;15828;Wo Skomer 16;PINK;crimson red;0;0;0;271
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Damen;15828;Wo Skomer 16;SCHWARZ;black;0;0;0;255
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;12165;Citus 16 LW;BLAU;washed blue;0;58;91;8
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;12165;Citus 16 LW;ROT;lava;0;47;39;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;12165;Citus 16 LW;SCHWARZ;black;0;61;117;9
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;14389;Jura 18;BRAUN;bronze;0;0;0;263
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;14389;Jura 18;ROT;squirrel;0;0;298;58
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;14389;Jura 18;SCHWARZ;black;0;0;327;405
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke15-19L;Unisex;14389;Jura 18;TÜRKIS;blue sapphire;0;0;371;394
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11949;Tacora 26;BLAU;blueberry;0;2;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11949;Tacora 26;GRAU;boulder;0;2;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11949;Tacora 26;KHAKI;fango;0;6;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11949;Tacora 26;ROT;red;0;68;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11949;Tacora 26;SCHWARZ;black;0;77;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11949;Tacora 26;TÜRKIS;hummingbird;0;3;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11951;Gomera 24;BLAU;blueberry;2;108;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11951;Gomera 24;KHAKI;fango;2;72;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11951;Gomera 24;LILA;erica;2;290;2;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11951;Gomera 24;SCHWARZ;black;2;31;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11951;Gomera 24;TÜRKIS;hummingbird;0;0;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11952;Maremma 26;BLAU;blueberry;0;195;2;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11952;Maremma 26;BRAUN;coconut;0;1;0;1
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11952;Maremma 26;KHAKI;fango;0;33;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11952;Maremma 26;LILA;erica;0;120;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;11952;Maremma 26;SCHWARZ;black;0;72;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12095;Wo Varyd 20;BLAU;dragonfly;2;196;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12095;Wo Varyd 20;ROT;orchid red;2;106;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12743;Wo Prokyon 20;GRAU;iron;3;55;37;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12743;Wo Prokyon 20;ROT;red cluster;2;59;68;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12745;Wo Prokyon 28;GRAU;iron;3;167;731;152
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12745;Wo Prokyon 28;ROT;red cluster;0;104;26;58
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12976;Wo Tacora 22;BLAU;eclipse;0;785;1020;221
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12976;Wo Tacora 22;GRÜN;petroleum;0;483;2;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12976;Wo Tacora 22;KHAKI;fango;0;0;481;23
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12976;Wo Tacora 22;PINK;crimson red;0;467;593;12
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12976;Wo Tacora 22;SCHWARZ;black;0;477;381;56
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12977;Wo Tacora 26+3;BLAU;eclipse;0;260;254;53
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12977;Wo Tacora 26+3;GRÜN;petroleum;0;264;27;1
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12977;Wo Tacora 26+3;KHAKI;fango;0;0;129;25
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12977;Wo Tacora 26+3;PINK;crimson red;0;207;175;10
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12977;Wo Tacora 26+3;SCHWARZ;black;0;233;196;43
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12979;Wo Skomer 24;BLAU;eclipse;0;937;433;167
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12979;Wo Skomer 24;GRÜN;petroleum;0;440;39;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12979;Wo Skomer 24;KHAKI;fango;0;0;201;255
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12979;Wo Skomer 24;PINK;crimson red;0;479;316;110
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;12979;Wo Skomer 24;SCHWARZ;black;0;872;461;8
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15826;Wo Tacora 22;BLAU;eclipse;0;0;0;507
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15826;Wo Tacora 22;GRÜN;nickel green;0;0;0;429
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15826;Wo Tacora 22;PINK;crimson red;0;0;0;339
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15826;Wo Tacora 22;SCHWARZ;black;0;0;0;288
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15827;Wo Tacora 26+3;BLAU;eclipse;0;0;0;276
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15827;Wo Tacora 26+3;GRÜN;nickel green;0;0;0;162
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15827;Wo Tacora 26+3;PINK;crimson red;0;0;0;190
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15827;Wo Tacora 26+3;SCHWARZ;black;0;0;0;216
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15829;Wo Skomer 24;BLAU;eclipse;0;0;0;300
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15829;Wo Skomer 24;GRÜN;nickel green;0;0;0;155
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15829;Wo Skomer 24;PINK;crimson red;0;0;0;214
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Damen;15829;Wo Skomer 24;SCHWARZ;black;0;0;0;175
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12093;Varyd 22;BLAU;hydro blue/royal;0;7;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12093;Varyd 22;GRAU;pebbles;0;58;1;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12093;Varyd 22;KHAKI;cedar wood;0;138;1;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12093;Varyd 22;SCHWARZ;black;0;226;1;1
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;BLAU;fjord blue;0;483;204;25
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;GRAU;blue elder;0;131;20;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;GRÜN;eel;0;25;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;GRÜN;nickel green;0;266;28;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;KHAKI;olive;0;0;450;21
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;ROT;indian red;4;277;347;19
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;SCHWARZ;black;10;1097;1295;226
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12153;Wizard 18+4;TÜRKIS;blue sapphire;4;1063;980;126
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;BLAU;fjord blue;0;448;586;431
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;GRAU;blue elder;0;356;28;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;GRÜN;eel;0;98;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;GRÜN;nickel green;0;391;31;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;KHAKI;olive;0;0;511;175
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;ROT;indian red;0;544;484;185
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;SCHWARZ;black;10;2069;1282;124
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12154;Wizard 24+4;TÜRKIS;blue sapphire;4;1408;757;508
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12156;Jura 20;ROT;indian red;0;263;4;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12156;Jura 20;SCHWARZ;black;0;361;57;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12156;Jura 20;TÜRKIS;blue sapphire;0;429;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12157;Jura 25;ROT;indian red;0;126;26;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12157;Jura 25;SCHWARZ;black;0;504;171;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12157;Jura 25;TÜRKIS;blue sapphire;0;428;237;1
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12160;Brenta 25;BLAU;hydro blue;0;0;1;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12160;Brenta 25;GRÜN;eel;0;671;14;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12160;Brenta 25;ROT;lava;0;405;21;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12160;Brenta 25;SCHWARZ;black;0;1663;36;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12160;Brenta 25;TÜRKIS;blue sapphire;0;1229;29;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12166;Citus 24 LW;BLAU;washed blue;0;121;88;3
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12166;Citus 24 LW;ROT;lava;0;82;70;2
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12166;Citus 24 LW;SCHWARZ;black;0;45;80;58
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12365;Omnis 22;BLAU;dragonfly;0;2;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12365;Omnis 22;BLAU;fjord blue;0;21;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12365;Omnis 22;GRAU;pebbles;0;0;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12365;Omnis 22;GRÜN;cactus;0;26;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12365;Omnis 22;ROT;dark indian red;0;25;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12365;Omnis 22;SCHWARZ;black;10;23;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12366;Omnis 26;BLAU;dragonfly;0;0;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12366;Omnis 26;BLAU;fjord blue;0;10;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12366;Omnis 26;GRÜN;cactus;0;0;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12366;Omnis 26;ROT;dark indian red;0;3;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12366;Omnis 26;SCHWARZ;black;10;11;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12367;Omnis 28;BLAU;dragonfly;0;12;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12367;Omnis 28;BLAU;fjord blue;0;4;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12367;Omnis 28;GRAU;pebbles;0;0;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12367;Omnis 28;ROT;dark indian red;0;179;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12367;Omnis 28;SCHWARZ;black;0;12;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12644;Omnis DLX 22;GRAU;iron;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12644;Omnis DLX 22;KHAKI;cedar wood;0;38;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12644;Omnis DLX 22;PINK;beechnut;0;1;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12645;Omnis DLX 26;GRAU;iron;0;135;1;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12645;Omnis DLX 26;KHAKI;cedar wood;1;203;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12645;Omnis DLX 26;PINK;beechnut;0;148;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12646;Omnis DLX 28;GRAU;iron;0;116;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12646;Omnis DLX 28;KHAKI;cedar wood;0;94;0;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12744;Prokyon 22;BLAU;washed blue;2;56;42;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12744;Prokyon 22;GRÜN;holly green;2;64;49;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12744;Prokyon 22;SCHWARZ;black;3;75;50;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12746;Prokyon 30;BLAU;washed blue;3;137;103;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12746;Prokyon 30;GRÜN;holly green;0;117;64;0
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;12746;Prokyon 30;SCHWARZ;black;0;192;1022;201
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;14136;Prokyon Zip 20;BLAU;baltic sea;0;284;144;150
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;14136;Prokyon Zip 20;GRÜN;nickel green;0;132;175;1
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;14136;Prokyon Zip 20;ROT;squirrel;0;0;205;45
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;14136;Prokyon Zip 20;SCHWARZ;black;0;637;336;171
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;14137;Prokyon Zip 28;BLAU;baltic sea;0;241;175;56
Mountain-Sports;Rucksaecke;Trek-Hike;R-Rucksaecke20-29L;Unisex;14137;Prokyon Zip 28;GRÜN;nickel green;0;118;14;0
