,Marktbereich,PHG,Modeserie,PUG,Zielgruppe,Modell,Modell.1,Farbkarte,Farbe,FS18,FS19,FS20,FS21
5664,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,14321.0,CityGo 14,SCHWARZ,black/umbra,0,0,0,249
5665,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,14447.0,Bukit,BRAUN,umbra,0,0,1,107
5666,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,14447.0,Bukit,KHAKI,cedar wood,0,0,179,59
5667,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,14447.0,Bukit,ROT,raisin,0,0,134,38
5668,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,14447.0,Bukit,SCHWARZ,phantom black,0,0,265,68
5669,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15497.0,Consort mini waxed,BLAU,baltic sea,0,0,0,96
5670,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15497.0,Consort mini waxed,BRAUN,umbra,0,0,0,81
5671,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15497.0,Consort mini waxed,SCHWARZ,phantom black,0,0,0,90
5672,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15884.0,Yed,BRAUN,chocolate,0,0,0,1
5673,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15884.0,Yed,BRAUN,umbra,0,0,0,2
5674,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15884.0,Yed,PINK,dusty rose,0,0,0,1
5675,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15887.0,Planegg,GRÜN,nickel green,0,0,0,1
5676,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke10-14L,Unisex,15887.0,Planegg,SCHWARZ,phantom black,0,0,0,2
5677,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12097.0,Comrade,BLAU,eclipse,0,9,0,0
5678,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12097.0,Comrade,BRAUN,chestnut,0,9,0,0
5679,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12097.0,Comrade,GRAU,charcoal,0,20,0,0
5680,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12097.0,Comrade,ROT,red,0,14,0,0
5681,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12098.0,Cooperator,BRAUN,chestnut,0,14,95,0
5682,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12098.0,Cooperator,BRAUN,coconut,0,7,0,0
5683,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12098.0,Cooperator,KHAKI,olive,0,10,0,0
5684,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12098.0,Cooperator,ROT,red,0,15,0,0
5685,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,BLAU,marine,0,13,0,0
5686,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,BLAU,marine/blue,0,73,99,25
5687,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,BRAUN,coconut,0,29,0,0
5688,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,GELB,caramel,0,90,88,31
5689,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,GELB,mustard,0,48,21,0
5690,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,GRAU,anthracite,0,0,0,0
5691,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,GRÜN,nickel green,0,78,18,6
5692,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,KHAKI,olive,0,53,80,1
5693,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,ROT,darkred,0,15,0,0
5694,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,ROT,hotchili,0,50,27,9
5695,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12149.0,Nore,SCHWARZ,black,0,124,150,54
5696,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12336.0,Azizi M,BLAU,navy,0,71,48,0
5697,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12336.0,Azizi M,BRAUN,tobacco,0,117,0,0
5698,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12336.0,Azizi M,GELB,dark sulphur,0,29,24,0
5699,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12336.0,Azizi M,ROT,salsa,0,36,4,0
5700,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12336.0,Azizi M,SCHWARZ,black,0,131,6,0
5701,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12568.0,PETali big II,BRAUN,berry,0,41,21,2
5702,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12568.0,PETali big II,BRAUN,coffee,0,70,31,7
5703,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12568.0,PETali big II,GELB,toad,0,12,9,0
5704,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12568.0,PETali big II,GRAU,anthracite,0,63,44,0
5705,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12568.0,PETali big II,SCHWARZ,black,0,193,90,302
5706,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12573.0,Comrade II,BLAU,eclipse,0,25,11,0
5707,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12573.0,Comrade II,BRAUN,beechnut/coconut,0,30,26,0
5708,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12573.0,Comrade II,GRAU,iron,0,2,0,0
5709,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12573.0,Comrade II,KHAKI,olive/trout,0,31,26,0
5710,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12658.0,Tobel M,KHAKI,cedar wood,0,37,54,2
5711,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12658.0,Tobel M,ROT,raisin,0,23,35,0
5712,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12658.0,Tobel M,SCHWARZ,phantom black,0,77,95,2
5713,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12775.0,Cooperator II,BLAU,eclipse,0,29,13,0
5714,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12775.0,Cooperator II,BRAUN,beechnut/coconut,0,9,27,0
5715,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12775.0,Cooperator II,BRAUN,deer brown,0,4,19,53
5716,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12775.0,Cooperator II,GRAU,iron,0,14,3,0
5717,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12921.0,Aspe,GRAU,anthracite,3,347,221,69
5719,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12921.0,Aspe,SCHWARZ,phantom black,6,494,322,122
5720,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,12921.0,Aspe,WEISS,ecru,6,93,72,3
5721,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14164.0,Esk,BLAU,marine/blue,0,114,41,62
5722,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14164.0,Esk,GELB,caramel,0,154,79,81
5723,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14164.0,Esk,GRÜN,nickel green,0,144,35,21
5724,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14164.0,Esk,ROT,hotchili,0,92,27,28
5725,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14164.0,Esk,SCHWARZ,black,0,251,104,91
5726,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14337.0,PETali waxed,ROT,raisin,0,10,87,20
5727,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14337.0,PETali waxed,SCHWARZ,phantom black,0,11,169,19
5728,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14461.0,Aspe waxed,ROT,raisin,0,0,162,37
5729,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,14461.0,Aspe waxed,SCHWARZ,phantom black,0,0,278,47
5730,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke15-19L,Unisex,16008.0,Aspe II,SCHWARZ,phantom black,0,0,0,1
5731,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11884.0,Amir,BLAU,navy,0,50,46,36
5732,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11884.0,Amir,BRAUN,salamander,0,83,30,8
5733,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11884.0,Amir,BRAUN,tobacco,0,123,8,0
5734,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11884.0,Amir,GELB,dark sulphur,0,28,54,19
5735,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11884.0,Amir,ROT,salsa,0,32,45,8
5736,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11884.0,Amir,SCHWARZ,black,0,247,154,106
5737,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11990.0,Tecoday II 25,BLAU,marine,0,4,0,0
5738,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11990.0,Tecoday II 25,BRAUN,tobacco,0,32,0,0
5739,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11990.0,Tecoday II 25,KHAKI,olive,0,0,0,0
5740,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11990.0,Tecoday II 25,ROT,indian red,0,1,0,0
5741,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11990.0,Tecoday II 25,SCHWARZ,black,0,5,2,3
5742,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11991.0,Tecowork II 28,BLAU,marine,0,0,0,0
5743,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11991.0,Tecowork II 28,GRÜN,parrot green,0,0,0,0
5744,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11991.0,Tecowork II 28,ROT,indian red,0,2,0,0
5745,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,11991.0,Tecowork II 28,SCHWARZ,black,0,71,5,1
5746,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12070.0,Tecographic II 23,BLAU,marine,0,1,0,0
5747,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12070.0,Tecographic II 23,BRAUN,tobacco,0,41,0,0
5748,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12070.0,Tecographic II 23,KHAKI,olive,0,0,0,0
5749,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12070.0,Tecographic II 23,ROT,indian red,0,7,0,0
5750,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12070.0,Tecographic II 23,SCHWARZ,black,0,6,0,0
5751,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12096.0,Counterpart,BRAUN,coconut,0,13,0,0
5752,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12096.0,Counterpart,GRAU,charcoal,0,47,0,0
5753,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12096.0,Counterpart,KHAKI,olive,0,10,1,0
5754,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12099.0,Consort,BLAU,eclipse,0,1,0,0
5755,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12099.0,Consort,GRAU,charcoal,0,0,0,0
5756,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12150.0,Tay,BLAU,marine,0,42,0,0
5757,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12150.0,Tay,BRAUN,coconut,0,37,91,0
5758,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12150.0,Tay,GELB,mustard,0,35,116,0
5759,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12150.0,Tay,KHAKI,olive,0,27,0,0
5760,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12150.0,Tay,ROT,darkred,0,32,0,0
5761,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12150.0,Tay,SCHWARZ,black,0,130,0,0
5762,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12337.0,Tecoair 26,BRAUN,tobacco,0,1,0,0
5763,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12337.0,Tecoair 26,SCHWARZ,black,0,16,2,0
5764,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12492.0,Libon,BLAU,marine,0,43,0,0
5765,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12492.0,Libon,KHAKI,olive,0,31,46,0
5766,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12492.0,Libon,SCHWARZ,black,0,272,0,0
5767,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12569.0,PETimir II,BLAU,eclipse,0,6,225,214
5768,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12569.0,PETimir II,BRAUN,coffee,0,119,38,15
5769,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12569.0,PETimir II,GRAU,anthracite,0,128,156,51
5770,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12569.0,PETimir II,SCHWARZ,black,0,418,265,193
5771,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12570.0,PETair,BLAU,eclipse,0,4,92,16
5772,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12570.0,PETair,BRAUN,coffee,0,130,69,39
5773,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12570.0,PETair,GRAU,anthracite,0,148,28,0
5774,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12570.0,PETair,SCHWARZ,black,0,475,321,1
5775,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12572.0,Counterpart II,BLAU,eclipse,0,53,34,41
5776,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12572.0,Counterpart II,BRAUN,beechnut/coconut,0,280,16,0
5777,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12572.0,Counterpart II,BRAUN,deer brown,0,81,23,93
5778,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12572.0,Counterpart II,GRAU,iron,0,149,80,204
5779,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12572.0,Counterpart II,KHAKI,olive/trout,0,41,45,33
5780,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12575.0,Consort II,BLAU,eclipse,0,104,85,61
5781,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12575.0,Consort II,BRAUN,beechnut/coconut,0,8,1,0
5782,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12575.0,Consort II,BRAUN,deer brown,0,62,60,44
5783,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12575.0,Consort II,GRAU,iron,0,122,49,85
5784,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12576.0,Confederate,BLAU,eclipse,0,11,1,0
5785,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12576.0,Confederate,BRAUN,beechnut/coconut,0,19,64,0
5786,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12576.0,Confederate,BRAUN,deer brown,0,9,13,0
5787,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12576.0,Confederate,GRAU,iron,0,30,53,0
5788,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12576.0,Confederate,KHAKI,olive/trout,0,18,128,0
5789,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12577.0,Collocate,BLAU,eclipse,0,41,182,0
5790,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12577.0,Collocate,BRAUN,beechnut/coconut,0,79,237,0
5791,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12577.0,Collocate,BRAUN,deer brown,0,26,200,0
5792,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12577.0,Collocate,GRAU,iron,0,93,16,0
5793,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12577.0,Collocate,KHAKI,olive/trout,0,66,2,0
5794,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12929.0,Tecographic III 23,BLAU,marine,0,170,74,96
5795,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12929.0,Tecographic III 23,GRAU,iron,0,278,98,46
5796,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12929.0,Tecographic III 23,GRÜN,quarz,0,114,57,26
5797,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12929.0,Tecographic III 23,ROT,strawberry,0,86,35,27
5798,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12929.0,Tecographic III 23,SCHWARZ,black,0,677,123,82
5799,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12929.0,Tecographic III 23,TÜRKIS,peacock,0,0,29,13
5800,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12930.0,Tecoday III 25,BLAU,marine,0,91,25,12
5801,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12930.0,Tecoday III 25,GRAU,iron,12,244,56,27
5802,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12930.0,Tecoday III 25,GRÜN,quarz,0,56,13,22
5803,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12930.0,Tecoday III 25,SCHWARZ,black,24,421,124,66
5804,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12931.0,Tecoair II 26,BLAU,marine,0,122,62,38
5805,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12931.0,Tecoair II 26,GRAU,iron,0,215,92,1
5806,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12931.0,Tecoair II 26,GRÜN,quarz,0,64,39,24
5807,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12931.0,Tecoair II 26,SCHWARZ,black,0,489,195,33
5808,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,12989.0,Green Core S,GRAU,smut,0,80,115,0
5809,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14144.0,Wolfegg,BLAU,baltic sea,0,198,110,60
5810,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14144.0,Wolfegg,GRÜN,nickel green,0,110,56,22
5811,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14144.0,Wolfegg,SCHWARZ,phantom black,0,254,149,78
5812,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14322.0,CityGo 23,BLAU,baltic sea,0,35,764,774
5813,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14322.0,CityGo 23,GELB,caramel,0,0,15,253
5814,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14322.0,CityGo 23,GRÜN,nickel green,0,1,183,0
5815,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14322.0,CityGo 23,PINK,dusty rose,0,0,16,195
5816,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14322.0,CityGo 23,SCHWARZ,black,0,47,966,501
5817,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14322.0,CityGo 23,SCHWARZ,black/umbra,0,0,0,603
5818,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14414.0,Fagus,GRAU,anthracite,0,0,101,6
5819,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14414.0,Fagus,GRAU,boulder,0,0,77,7
5820,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14414.0,Fagus,SCHWARZ,phantom black,0,0,110,6
5821,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14448.0,Enmore,BRAUN,umbra,0,0,0,121
5822,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14448.0,Enmore,KHAKI,cedar wood,0,0,207,78
5823,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14448.0,Enmore,ROT,raisin,0,0,121,56
5824,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14448.0,Enmore,SCHWARZ,phantom black,0,0,262,105
5825,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14507.0,PETair II,BLAU,eclipse,0,0,0,43
5826,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14507.0,PETair II,BRAUN,coffee,0,0,0,37
5827,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14507.0,PETair II,SCHWARZ,black,0,0,0,61
5828,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14546.0,Kajam,BLAU,steelblue,0,0,3,118
5829,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14546.0,Kajam,PINK,dusty rose,0,0,2,87
5830,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,14546.0,Kajam,SCHWARZ,black,0,0,5,70
5831,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,15885.0,Okab,BRAUN,umbra,0,0,0,0
5832,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,15885.0,Okab,PINK,dusty rose,0,0,0,0
5833,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,15885.0,Okab,SCHWARZ,black,0,0,0,0
5834,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,15886.0,Albali,BRAUN,chocolate,0,0,0,0
5835,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke20-29L,Unisex,15886.0,Albali,SCHWARZ,black,0,0,0,0
5836,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke30-39L,Unisex,12396.0,Tejo,BLAU,marine/blue,0,98,140,21
5837,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke30-39L,Unisex,12396.0,Tejo,GELB,caramel,0,95,81,0
5838,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke30-39L,Unisex,12396.0,Tejo,GELB,mustard,0,9,0,0
5839,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke30-39L,Unisex,12396.0,Tejo,KHAKI,olive,0,79,0,0
5840,Packs-n-Bags,Rucksaecke,Packs-n-Bags,R-Rucksaecke30-39L,Unisex,12396.0,Tejo,ROT,darkred,0,2,0,0
